,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Michelle Williams,0.025076785046084987,-0.22915937359363464,0.00010475309538132346,-0.050292013846794645,-0.004058063460101499,-0.08508869349407444,-0.04701425230052484,-0.07574265763417674,-0.12971362990512314,0.120836862609811
Anthony Hamilton,0.03747505564628846,-0.1429567881411805,-0.011551052281480984,0.029453356523575717,0.00921218301877173,-0.08490766985222332,-0.039182926999320015,0.08980981461607551,-0.03689549174942651,0.07612748560274613
Ledisi,-0.01843565368507196,-0.09536323199612785,0.0022944729369671446,0.023910798591311903,0.08917405653258186,-0.08520157807428295,-0.08619369735346388,0.0009016869213685976,-0.038155486661797806,0.05885940720093152
Dave Hollister,0.028637314038963933,-0.09338561318556327,0.03342726006267173,-0.046915107528711864,-0.14055202724279767,-0.08525826341359152,-0.11511164185875777,0.005992962951090659,-0.12289772612964704,0.05084260403173739
The High School of Music and Art,-0.28468923733438295,-0.07363215633061367,-0.08219309071158805,-0.06652295066596677,0.3417165844272224,-0.08525871361479878,-0.09214477438887825,-0.10551056883498398,-0.10572223331307505,-0.042558166681172044
Isaac Carree,0.09069224791485406,0.03638709703872602,0.04282000569894774,0.08298685325560184,-0.06582868720255622,-0.08525871361479878,-0.0438516016981152,0.2900494715282854,0.03659108108719226,0.03727776488886357
Ruben Studdard,-0.037486795828787854,-0.019622704676574156,0.04273618867151863,-0.08013950840017155,0.049966081409113794,-0.08525871361479878,-0.10389176234068548,-0.13174669396111924,-0.034171949317084394,0.12827151744330975
Tasha Cobbs Leonard,-0.3116475282804664,-0.10897167407955305,0.01582044573834174,-0.06861082285187815,-0.12798831161570176,-0.08525796244108985,-0.031686273719534204,-0.2610773364098242,-0.0008448806011917461,0.3725939972185834
Andra Day,-0.205747223092267,-0.2628652721258778,-0.014577894684515157,-0.07617436678797111,0.30640471319985824,-0.0849663594900503,-0.01021706354550476,-0.2211513357371031,-0.1371188253611873,-0.0032786664768163524
Fiya,-0.36607275717161597,0.061391472804484995,0.06641449892024565,-0.05661009663546567,0.04292382788798703,-0.08525871361479878,0.05002390030991692,-0.16706455470783974,0.0937139511172624,0.23243453490112492
Brasstracks,-0.0171409158694796,0.018560447963373097,0.02186451623832264,0.054891889780015544,-0.08388999623321075,0.2028676581451728,0.1013232152166025,0.013145571724165986,-0.05250664203145714,-0.05481870702739753
Mr Jukes,-0.015106327873548767,0.24042280328731944,0.10995744466967465,-0.08101096809516065,-0.0154262727156347,-0.07378990073753519,0.11227289629385266,0.35160345740114113,-0.08302761253125075,-0.04466594971381057
The Avalanches,-0.0725834387585946,0.1269029373107736,0.018565453386645496,0.10940297525995916,0.18935239931655845,-0.0771098202546378,0.3160881573380294,0.16290517284009165,-0.10717771276512983,0.024535700701712678
NxWorries,0.017955727060327123,0.07364361692970686,-0.002661208809779713,0.16169055695930556,0.1704640693366792,-0.08515944299105632,0.0010781171773868049,0.1523098146160755,-0.07512062121818694,-0.11637582301327924
Buena Vista Social Club,-0.2633260633771093,-0.20265473528193015,-0.10494941365859474,-0.07785192670082515,0.6616361015298381,-0.07988648021439637,-0.09093995511176982,0.16996874498943582,0.18696069351619324,0.06004785499999414
William Vivanco,0.12477159684669539,-0.015121917038737581,-0.06734699972820479,0.04622214737324893,0.14604254016162888,-0.0851420637154024,-0.09490581856558508,0.2446407934253591,0.06795802061275193,-0.013120242156542321
Diego El Cigala,0.025076785046084987,0.001380970966663321,0.05084548607528619,0.0040108183972140665,0.45741074941716214,-0.08525114822244464,0.0077548240046960495,0.29156309413171627,-0.05649904587572123,0.06845660531625891
Formell,-0.14837184160701775,0.1564081007143692,0.04585837294325343,-0.012056719729147588,0.3316562222541842,-0.08513798926872232,-0.05941385069409913,0.12859639382899177,0.21551481981088091,0.17350224475496193
Leoni Torres,0.03643656802336545,0.0013809709666633603,0.014364124886760745,-0.0625287603972667,0.4473503872441238,-0.085242563380057,-0.09294798724028387,0.19755031242973176,0.08551287081878818,-0.011651151766450001
Orishas,0.09394758870834338,0.03998772714899526,0.025319010371747015,0.02454458746039489,0.0636481739644458,-0.08520945606952715,-0.0715222844290389,0.2749132454939766,-0.12156252733245358,0.07096395239007998
Descemer Bueno,0.07594148494435557,-0.07063163123872257,0.008695998406866355,-0.07180617506683823,0.2582155783910052,-0.08525871361479878,0.026881330028792415,0.20528660573615626,-0.06611941005881508,-0.003945644542638349
Omara Portuondo,0.09781330590061195,-0.06263023099367969,0.02567942358969225,-0.06140312495790576,0.6314550150107234,-0.08293476995282695,-0.037325497280444514,0.2809677359077002,-0.06677719489008807,0.26417000131867224
Baby Lores,0.031689196032860224,0.027385521763052714,0.029304510026001786,-0.07643580469646785,0.37290370716364096,-0.08525871361479878,0.17251386014927436,-0.05707464552519591,0.038079971832264074,0.11729469721793463
Johnny Pacheco,-0.05579808779216528,-0.06563075608557077,-0.01650149546401351,-0.04397393105812363,0.5690807695378864,-0.011214448021237411,-0.14294798724028387,0.4595752031125437,-0.0010613579371980006,0.12873861617630444
Sexto Sentido,-0.041555971820649504,-0.11463933258645848,-0.0362404054235718,-0.06238351711476851,0.49060994458818824,-0.08495287860473842,-0.023269272380846112,0.4242573423658233,-0.10073977424190896,-0.04735760616269245
David Blanco,-0.0008642119020329936,0.05739077268196355,0.04998636154413769,-0.08220922517577067,0.008114974769274738,-0.08512792890654929,0.13988333806092096,0.11446924953030356,-0.08723117083395708,0.09478248453231153
Diana Fuentes,0.15986823977650214,-0.149645458658521,-0.011849650441697236,-0.04854909445681643,0.4161632645077053,-0.08522410596892352,-0.09274718402743247,0.15886884589760936,-0.17086172546142117,-0.033453633877217274
Cimafunk,0.1476607118009172,0.21241790242966943,0.016627184627347042,0.023890992689153064,0.04694797275720232,-0.08525871361479878,0.012875305932406905,0.34857621219427937,-0.003404324860017884,0.028709422505492285
Buena Fe,-0.07004020376368106,0.0483891974062903,0.039027285207779955,0.007551123408107314,0.24111296269684013,-0.08525871361479878,0.016891370189434995,0.2658315098733914,-0.003997375311070322,-0.03970302567574202
Manolito Simonet y su Trabuco,0.07339824994944211,0.17841195138823715,0.04017976933493039,-0.0675033428228295,0.11737050796846993,-0.08525871361479878,-0.10770702338486218,0.28449952198237216,-0.11123092024925947,0.09685815452705668
Telmary,0.15579906378464048,-0.04062638031981174,-0.049923535151376014,0.004283149551898162,0.011736705151568515,-0.08513798926872232,-0.051381722180042895,0.13162363903585353,-0.10812366999867475,0.050846009959998814
Beny Moré,0.041353489013531586,-0.1451446710206844,-0.029996036880102193,-0.028124257855509247,0.6234067252722928,-0.07197903554638832,0.10514438223762779,0.2501907429712723,0.116435718574663,-0.07688992355628152
Eliades Ochoa,-0.11429249267517647,-0.13864353332158708,-0.0553611648058403,-0.0768715345439624,0.258718596499657,-0.08080378403733399,-0.13160260571417945,0.2718860002871149,-0.09668447855196577,0.08222336734891689
Vieja Trova Santiaguera,-0.16363125157649894,-0.26366541215038214,-0.13782664266766795,-0.02523754761585783,0.0851773490147476,-0.08525871361479878,0.024923498703491226,0.31124018797631764,-0.1349404090564763,-0.033091632359146396
Los 4,0.05169597799284661,0.2134180774602997,0.053967670347021,-0.056029123505472934,0.3514416011944927,-0.08525453856449698,-0.10640180250132804,0.32234008706814415,-0.08478309755185438,0.12182231118678172
Mauricio Figueiral,0.172075767752087,-0.01562200455405271,0.04942059660899112,-0.08155563040452884,-0.010396091629115582,-0.08525307981198188,0.5962086392657402,0.4575570396413025,0.05886597250048996,-0.021445303949812207
Polito Ibañez,0.03575837202472176,0.028385696793683073,-0.05315049070739721,-0.08449680687511708,0.016766886238087635,-0.08065106773954726,-0.13120099928847664,0.19620487011557095,0.025542384127619926,-0.057427476348169575
Tony Avila,0.16241147477141563,-0.19515342255220242,-0.11300632542021913,0.016755916436429746,0.25419143352178986,-0.08525871361479878,0.024521892277788435,0.39448943116501595,-0.12889087681457853,0.12059942075387203
Omi Hernandez,0.07645013194333829,-0.003619904186488486,-0.0024621433696355374,-0.07883231885768788,0.588195457666659,-0.08525871361479878,0.13837731396453543,0.3072038610338353,0.07991508710122497,-0.049693099827665885
Kelvis Ochoa,-0.05884996978606152,-0.41869254189808797,-0.07703834352469706,-0.052034933236772864,0.6314550150107234,-0.08525871361479878,-0.10158252539289432,0.017597402910727415,-0.18090599542466876,0.06285044739796226
Joseito Fernández,0.031689196032860224,-0.12564125792339245,-0.012247781321985568,-0.06020486787729574,0.7059016950912064,-0.058397546612786705,-0.05640180250132804,0.2557406925171855,0.035720299262935656,-0.09219908453018238
Jimmy Sabater,-0.00900256388575629,0.1384049501630227,-0.060798794460304624,-0.06695868051346131,-0.09792124253454819,0.6873771012745372,-0.13100019607562524,0.2728950820227355,0.042486086098886225,0.4081434545406804
The Lebron Brothers Orchestra,-0.18295983753784179,-0.2296594611089499,-0.029388363431241057,-0.07545541253960511,0.06908076953788642,-0.08525541381600603,0.19460221356292898,0.15180527374826527,0.02473633668358385,-0.20458887842286644
Peter Tsotsi Juma,-0.17990795554394554,-0.04962795559548499,-0.028634010184378965,0.2940434981357761,0.09523771118778583,-0.08520921663290743,0.11227289629385266,0.07915138878358306,-0.1824053271988084,0.07458046433029134
The Trammps,0.021516256053206097,0.005381671089184766,-0.038021517256440665,-0.08079310317141339,-0.17602788237358238,-0.013930745807957726,-0.051381722180042895,0.30417661582697364,0.036388525123276436,-0.02327672023209554
Joni Mitchell,-0.04460785381454574,-0.22865928607831953,-0.05061502562766626,-0.07785192670082515,0.40610290233466706,-0.08525871361479878,0.3923933782215635,0.46361153005502603,-0.14765340604945992,-0.1771079029650124
The Impressions,-0.2612914753811785,-0.44969796784762917,-0.12571508220415978,-0.07153384391215413,0.7350767453930173,-0.08525296914799797,-0.0011809189671915007,-0.1630282277653574,0.08919925014833495,-0.12152315373864465
The Delfonics,-0.17380419155615306,-0.10863828240267631,0.0011838973235312688,-0.08580399641760075,0.6234067252722929,-0.08218024278984909,-0.03531746515193046,-0.18825527115587198,0.08230399455194333,-0.04813610405101693
Melissa Manchester,-0.24094559542187027,-0.3926879911016986,-0.12487691192986856,-0.08515040164635893,0.5741109506244055,-0.08521867337335008,-0.09104035671819552,-0.32347222372903045,-0.20727585843836735,0.05584396640304196
Randy Crawford,0.0032049640898286656,0.05839094771259391,-0.042568590994470516,-0.06706761297533495,-0.08544639343998078,-0.07761283836328974,-0.00218493503144853,0.3001402888844913,-0.05622757911995773,0.05997000521116169
Minutemen,-0.18804630752766885,0.21441825249093016,-0.07284749215324093,-0.07926804870518245,-0.17632576969752606,0.18335295640532195,0.03195161115329043,0.47067510220437014,0.039859123185421515,-0.1562188583765458
The Jacksons,0.14155694781312467,-0.01628878790780632,-0.04943460249137279,-0.04066964638128993,-0.0807180232186528,-0.08522484372881622,0.07803594850268801,0.23656813954039438,-0.02418058056778045,0.20574892478584236
Village People,0.09679601190264654,0.08639584857024403,-0.08814409965905574,-0.05225279816052014,-0.1484242606432001,-0.08525871361479878,-0.13059858964992244,0.2436317116897385,0.022886186332765283,0.11846244405042135
Etta James,-0.44101341502173463,-0.3433460229239342,-0.05899672837057848,-0.08021213004142065,0.4728366380824874,-0.0451078081822032,0.043999803924374754,-0.1415011507387849,0.21639882693862342,-0.06913024585440729
Charles Wright and The Watts 103rd Street Rhythm Band,0.13647047782329766,-0.01562200455405271,-0.044328748570482114,-0.022949965916511432,0.3065053168215886,-0.08525871361479878,0.16046566737819,0.3748123373204146,-0.11932062957101018,0.015206376632504215
P I A (Players In Action),-0.08529961373316226,-0.3116738136206394,-0.11844395507468343,0.3833681168721596,-0.1211606791542665,-0.08525871361479878,-0.11031746515193046,-0.3174177333153069,0.1841624977260162,0.040456955640308656
Dorothy Moore,-0.2653606513730401,-0.45569901803141133,-0.16647111179157045,-0.08373427964200161,0.48557976350166915,-0.07919231522445673,-0.10559858964992241,-0.006620558744166654,0.2191942384543824,-0.006616865421951713
Eddie Kendricks,0.132401301831436,-0.22265823589453737,-0.11192718119206917,-0.06946412713655499,-0.08011440148827052,-0.05336736552626759,-0.15007650129650876,0.3576579478148646,-0.003709202908798403,-0.04367336490619686
Jackie Wilson,-0.021210091861341245,-0.021623054737834876,-0.009858996040255587,-0.06783014020845042,0.14352744961836933,-0.08525871361479878,-0.10037770611578588,0.4323299962507879,-0.10478254069697078,-0.09085033693866022
King Floyd,0.26261493357100874,-0.21765736074138556,-0.0364499479921446,-0.007917286177949335,0.21797412969885224,-0.08518346210574446,-0.16292790691899872,0.37077601037793223,-0.07208959047979736,-0.08044376641648276
Marlena Shaw,-0.04613379481149386,-0.059129618386473445,-0.07040632122936775,-0.06946412713655499,0.12194797275720233,0.297052553990835,0.05203193243843098,-0.17564174946061467,-0.09850957043302158,0.026838108206432315
Rose Royce,0.012360610071517382,-0.1776503595161711,-0.1360455308347991,0.0086404480268437,0.02682724841112587,-0.08519281824256539,-0.11834959366598669,0.34857621219427937,-0.012379433446720193,0.15915063618370018
Dusty Springfield,-0.255187711393386,-0.2686662873035339,-0.1175010135161058,0.1273768314691095,0.3648554174252104,-0.08525871361479878,-0.11041786675835617,0.13162363903585353,0.24715949070964469,-0.15131432168010162
Gloria Gaynor,0.12019377385585103,-0.057629355840527884,-0.07659830413069416,-0.07077131667903866,-0.1608991097377675,-0.0842124359488028,0.11227289629385266,0.1507961920126447,-0.019186984398942026,-0.054936283105531246
Frankie Valli,0.0464399590033586,-0.0766326814225047,-0.021624811265618604,-0.059551273106053904,0.15761195666062283,-0.08525333132103621,-0.10012670209972163,0.20780931007520773,-0.018119911228210356,-0.039521051794346174
Charles Givings,-0.07207479175961189,-0.26366541215038214,-0.10511704771345301,-0.08798264565507351,0.1264248339242043,-0.07787440777978871,-0.06443393101538428,-0.1125741409843281,0.0482704162024612,0.07886220271607597
Aaron Neville,-0.11480113967415911,-0.23766086135399273,-0.0073654394742391875,-0.08547719903197983,0.2914147735620313,-0.08525871361479878,-0.013229111738275848,0.11951465820840651,-0.11137291824458188,-0.11918766007367122
The Brothers Johnson,0.2295528786371328,-0.12264073283150137,-0.14433293942185355,-0.04773210099276415,0.010177349014747573,-0.06428788866510059,-0.12266686274229191,0.3369717722346427,-0.03372089686135437,-0.05689517841702771
The Gap Band,0.1334185958294014,-0.07163180626935294,-0.09340361813023315,-0.079703778552677,-0.16897758056271722,-0.08338748625061367,-0.009213047481247733,0.3233491688037647,0.02330382749547826,0.1695319055245071
Diana Ross,0.16088553377446752,0.21191781491435424,0.04057790021521872,-0.05089114238709966,-0.04761943166935704,-0.020319075787837013,-0.14078935270213125,0.311744728844128,-0.049374087639837486,0.1153095276027072
Tom Jones,-0.16159666358056812,-0.10263723221889413,-0.1224671723912813,-0.06543362604723038,0.3366864033407033,-0.08525871361479878,0.02994357902477637,0.3980212172396881,-0.11755818386436134,-0.19514375279276971
Peaches and Herb,0.21581940966459975,0.031386221885574155,0.0023992442212535377,-0.06260138203851578,0.276324230302474,-0.07087239570735411,-0.10891184266197063,0.4101301980671351,0.04881752612561522,0.23419783261817986
The Meters,-0.04257326581861491,-0.0096209543702706,-0.13585694252308356,0.0012875068503731043,-0.07251882804762666,0.38516382159646884,0.00047570753883258154,0.32688095487843677,0.21992719869494373,0.018320368185802127
Finley Quaye,0.03270649003082564,-0.10963845743330666,-0.0790289979261387,0.00646179878937093,0.4624409305036812,-0.08525342186429576,-0.053389754308556955,0.17703231713877993,-0.1205317889428779,-0.06500420704628755
The Foundations,0.005239552085759491,-0.18665193479184436,-0.009712316242254613,-0.08460573933699073,0.1384972685318502,-0.08525871361479878,0.09319659107296911,0.344539885251797,0.05314846498294903,-0.09393902731058759
Sam Cooke,-0.1629530555778553,-0.2689996789804107,-0.08221404496844532,-0.07923173788455791,0.5734402598128696,-0.08525411938273976,0.05236660445985001,0.0714150954771586,-0.03881890332087098,-0.14301812918352377
The Supremes,-0.3074088032889439,-0.14231084176723174,-0.05854970422428984,-0.05116347354178375,0.14087822091280258,-0.0852587136147988,-0.05034423891364398,-0.045302025276289105,0.046345090442354304,-0.11569350205157485
Labi Siffre,-0.18194254353987638,-0.09463583197385125,-0.08655157613790242,0.010819097264316468,-0.06572808358082585,-0.08521696311178067,-0.05640180250132804,0.07309689836985954,-0.14023192258804995,0.3300309226709231
Ann Peebles,0.07339824994944204,-0.3116738136206394,-0.11762673905724949,-0.0717517088359014,0.0731049144071017,-0.07499714419829978,-0.12818895109570555,0.4595752031125437,0.1650261796505067,-0.14674648532035775
Tina Turner,-0.2623087693791439,-0.19965421019003907,-0.08910799547449064,-0.04201314674439813,-0.09932969323877354,-0.08525715425866195,-0.07949417197923969,-0.14486475652418684,0.20959684453523775,0.19773883026322375
Billy Preston,0.15783365178057132,0.12840319985671908,0.05503633744674231,-0.08504146918448528,0.41716930072500913,-0.07097299932908449,0.00785522561112176,0.41214836153837625,-0.07544742542800986,-0.13545826593965282
Ray Charles,-0.09140337772095473,0.26342682899181774,0.07833747107203828,-0.04691510752871186,0.26324575947752427,-0.08525871361479878,-0.13471505551337626,0.3990302989753087,0.11663409812695168,-0.1276207384489461
Wilson Pickett,-0.16413989857548164,-0.282668737732359,-0.11858015774425575,-0.06020486787729574,-0.11985283207177153,-0.07181203353431588,0.2784375549283908,0.12859639382899177,0.03526507039557854,-0.14705788447568752
Tower Of Power,0.01134331607355197,0.03438674697746524,0.01750726341535282,-0.05530290709298201,-0.0375590694963188,-0.08490760697495975,-0.1013817221800429,0.08722404266854775,-0.07944842776680038,0.1536233011765964
Rufus and Chaka Khan,0.004222258087794079,-0.16464808411797643,-0.06691743746263054,0.15134197308130992,0.44131416994030087,-0.08525871361479878,-0.0654379470796413,0.2557406925171855,-0.19435404086402724,0.10159434105515072
Funkadelic,0.0937441299087503,0.07839444832520114,-0.013714579301995196,0.01735504497673476,-0.11784075963716388,-0.08525871361479878,0.14942149067136273,0.24867712036784143,-0.019792564084875914,0.15855508529913195
Baby Huey and The Baby Sitters,0.007274140081690317,0.2104175523684087,0.018911198624790623,-0.05454037985986654,0.19785340535277576,-0.08520056472143862,-0.10650220410775375,0.20528660573615623,-0.12290399074708772,-0.04364806372482632
George Clinton,0.24837281759949295,-0.20765561043508196,-0.09059574771135755,0.16441386850614653,-0.027498707323280587,-0.08525487055644868,0.2217106472978687,0.31830376012566175,-0.05502477257134431,0.11931879172757827
Buddy Miles,0.009308728077621143,0.044388497283768855,-0.055413550447983524,-0.08111990055703432,-0.05868583005969909,-0.08522953856449697,0.0018311292255795864,0.3162855966544206,-0.032618324191792045,-0.050343145564416825
